Fecha,Referencia,Unidades,Ventas
2017-07-01,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),500.2749993801117,5281.32999253273
2017-07-01,Fresa premium 500gr,105.0,366.4500012397766
2017-07-01,Tomate jugoso al peso,868.4030003175139,2188.6799983009696
2017-07-01,Filetes de salmón,105.71499983221292,2641.3900064229965
2017-07-01,Bolsa naranjas 2Kg.,526.0,1864.1099898815155
2017-07-02,Baguetes 2 unidades,615.0,566.219994187355
2017-07-02,Bolsa naranjas 2Kg.,8.0,28.419999599456787
2017-07-02,Aceite de oliva virgen extra 5 l,6.0,149.39999771118164
2017-07-02,Melo  OR,2.1449999809265137,4.909999847412109
2017-07-02,Tomate jugoso al peso,11.9049999602139,30.779999881982803
2017-07-02,Naranja en cajas,7.979999914765358,18.069999873638153
2017-07-02,Cerveza tercio,303.0,152.70000004768372
2017-07-02,Pack de plátanos,31.890000015497208,63.16999989748001
2017-07-02,Jamón reserva,0.19499999284744263,4.289999961853027
2017-07-03,Baguetes 2 unidades,4156.0,3795.1399376392365
2017-07-03,Cerveza tercio,3674.0,1852.0100014805794
2017-07-03,Aceite de oliva virgen extra 5 l,53.0,1319.6999797821045
2017-07-03,Melo  OR,611.3320006132126,1080.4300026893616
2017-07-03,Tomate jugoso al peso,605.7539997324347,1525.1700015440583
2017-07-03,Jamón reserva,61.89499997906387,1361.6300051808357
2017-07-03,Fresa premium 500gr,47.0,164.0300006866455
2017-07-03,Naranja en cajas,370.82499964535236,841.4399976730347
2017-07-03,Bolsa naranjas 2Kg.,424.0,1493.4599924087524
2017-07-03,Mandarina,0.0,0.0
2017-07-03,Pack de plátanos,1263.4809986278415,2437.7999988645315
2017-07-04,Sepia,123.56000004708767,1728.7699992656708
2017-07-04,Baguetes 2 unidades,4094.0,3730.919937491417
2017-07-04,Jamón reserva,54.53000006452203,1199.6300081014633
2017-07-04,Tomate jugoso al peso,629.2629992067814,1586.349997639656
2017-07-04,Pack de plátanos,1138.988001207821,2230.3599958028644
2017-07-04,Fresa premium 500gr,60.0,209.4000005722046
2017-07-04,Filetes de salmón,110.1099999025464,2992.5200023651123
2017-07-04,Naranja en cajas,376.82899920642376,856.8399996161461
2017-07-04,Bolsa naranjas 2Kg.,445.0,1569.9499905109406
2017-07-04,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),497.3700001835823,6848.249974489212
2017-07-04,Cerveza tercio,2424.0,1540.2599954605103
2017-07-04,Aceite de oliva virgen extra 5 l,38.0,946.1999855041504
2017-07-04,Melo  OR,736.2430015802383,1270.2500015497208
2017-07-05,Aceite de oliva virgen extra 5 l,49.0,1220.0999813079834
2017-07-05,Jamón reserva,54.40499987080693,1196.8400082588196
2017-07-05,Bolsa naranjas 2Kg.,359.0,1266.3099927902222
2017-07-05,Naranja en cajas,332.6959991157055,755.3800005018711
2017-07-05,Fresa premium 500gr,38.0,132.62000036239624
2017-07-05,Tomate jugoso al peso,575.4939994362649,1450.719999216497
2017-07-05,Pack de plátanos,980.3079999834299,1919.0200000554323
2017-07-05,Filetes de salmón,76.28499988466501,2073.460000038147
2017-07-05,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),349.41000014543533,4818.36000084877
2017-07-05,Mandarina,0.0,0.0
2017-07-05,Cerveza tercio,2241.0,1424.0699976086617
2017-07-05,Sepia,107.36000004410744,1502.0699965953827
2017-07-05,Melo  OR,654.4280014038086,1154.2699998617172
2017-07-05,Baguetes 2 unidades,3963.0,3614.059940457344
2017-07-06,Bolsa naranjas 2Kg.,410.0,1443.6999938488007
2017-07-06,Baguetes 2 unidades,3906.0,3564.999943614006
2017-07-06,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),354.7849994599819,5245.589992523193
2017-07-06,Jamón reserva,66.28499990701675,1458.1900030374527
2017-07-06,Cerveza tercio,2442.0,1553.4899984002113
2017-07-06,Filetes de salmón,89.76999964565039,2439.9500007629395
2017-07-06,Melo  OR,733.1590000391006,1273.9699977636337
2017-07-06,Mandarina,0.0,0.0
2017-07-06,Naranja en cajas,340.77399921417236,773.9699997901917
2017-07-06,Aceite de oliva virgen extra 5 l,46.0,1145.3999824523926
2017-07-06,Sepia,109.73000006377697,1535.2300000190735
2017-07-06,Pack de plátanos,1001.0329993199557,1960.0399985313416
2017-07-06,Fresa premium 500gr,21.0,73.2900002002716
2017-07-06,Tomate jugoso al peso,633.1289999792352,1598.230000110343
2017-07-07,Bolsa naranjas 2Kg.,512.0,1809.6699907779694
2017-07-07,Sepia,165.94999985396862,2321.7499997615814
2017-07-07,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),348.6699987947941,5226.329991579056
2017-07-07,Jamón reserva,75.86000011488795,1668.7700004577637
2017-07-07,Aceite de oliva virgen extra 5 l,62.0,1543.7999744415283
2017-07-07,Tomate jugoso al peso,831.3079995177686,2098.120000720024
2017-07-07,Melo  OR,1076.7269992679358,1646.8900043666363
2017-07-07,Filetes de salmón,87.90499973297119,2389.2700049877167
2017-07-07,Naranja en cajas,432.1400003284216,981.719998061657
2017-07-07,Mandarina,0.0,0.0
2017-07-07,Cerveza tercio,2998.0,1903.9799943566322
2017-07-07,Fresa premium 500gr,36.0,125.64000058174133
2017-07-07,Baguetes 2 unidades,3764.0,3438.7199486494064
2017-07-07,Pack de plátanos,1140.9899984896183,2234.0399968773127
2017-07-08,Cerveza tercio,4381.0,2783.6700007915497
2017-07-08,Tomate jugoso al peso,864.8079995373264,2176.429997937754
2017-07-08,Jamón reserva,83.26000010222197,1831.620010137558
2017-07-08,Mandarina,0.0,0.0
2017-07-08,Pack de plátanos,1240.973999030888,2364.809997931123
2017-07-08,Bolsa naranjas 2Kg.,549.0,1932.7099907398224
2017-07-08,Naranja en cajas,437.2849989384413,993.4699993729591
2017-07-08,Filetes de salmón,100.21499989926815,2584.9199957847595
2017-07-08,Baguetes 2 unidades,3891.0,3550.3799463510513
2017-07-08,Fresa premium 500gr,23.0,80.27000021934509
2017-07-08,Melo  OR,1163.2060034275055,1779.6700011491776
2017-07-08,Sepia,216.70500003546476,2982.550003170967
2017-07-08,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),519.4499997645617,7188.119992613792
2017-07-08,Aceite de oliva virgen extra 5 l,56.0,1394.3999786376953
2017-07-09,Pack de plátanos,46.97999981045723,92.3400000333786
2017-07-09,Bolsa naranjas 2Kg.,16.0,57.23999881744385
2017-07-09,Melo  OR,9.205000042915344,14.640000224113464
2017-07-09,Cerveza tercio,236.0,152.1600003838539
2017-07-09,Filetes de salmón,0.7950000166893005,16.21000051498413
2017-07-09,Tomate jugoso al peso,22.995000042021275,59.95999965071678
2017-07-09,Jamón reserva,0.25,5.5
2017-07-09,Fresa premium 500gr,1.0,3.490000009536743
2017-07-09,Aceite de oliva virgen extra 5 l,4.0,99.5999984741211
2017-07-09,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),3.380000054836273,44.91999959945679
2017-07-09,Naranja en cajas,12.924999922513962,29.83000022172928
2017-07-09,Baguetes 2 unidades,640.0,591.4399950504303
2017-07-10,Melo  OR,736.539000749588,1133.0900012254715
2017-07-10,Fresa premium 500gr,5.0,17.450000047683716
2017-07-10,Aceite de oliva virgen extra 5 l,46.0,1145.3999824523926
2017-07-10,Tomate jugoso al peso,568.501000083983,1432.4299988225102
2017-07-10,Naranja en cajas,324.1209990978241,736.5099977254868
2017-07-10,Baguetes 2 unidades,4200.0,3833.9999368190765
2017-07-10,Jamón reserva,58.35500014573336,1283.7500035762787
2017-07-10,Cerveza tercio,2155.0,1370.2199978232384
2017-07-10,Pack de plátanos,1018.9669997543097,1940.6699998527765
2017-07-10,Bolsa naranjas 2Kg.,427.0,1505.3299927711487
2017-07-11,Tomate jugoso al peso,555.1110005481169,1399.799999486655
2017-07-11,Aceite de oliva virgen extra 5 l,48.0,1195.1999816894531
2017-07-11,Naranja en cajas,370.8960002064705,842.8599978685379
2017-07-11,Jamón reserva,55.42000003531575,1219.170003771782
2017-07-11,Fresa premium 500gr,0.0,0.0
2017-07-11,Melo  OR,729.6419999599457,1043.1799981594086
2017-07-11,Bolsa naranjas 2Kg.,447.0,1576.8299889564514
2017-07-11,Sepia,126.09000016748905,1764.119998216629
2017-07-11,Cerveza tercio,2263.0,1435.5899962186813
2017-07-11,Baguetes 2 unidades,3904.0,3560.159942626953
2017-07-11,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),471.95499992370605,7074.730008125305
2017-07-11,Filetes de salmón,155.62999944388866,3177.9199957847595
2017-07-11,Mandarina,0.30000001192092896,0.5699999928474426
2017-07-11,Pack de plátanos,968.7310001403093,1751.8199983388186
2017-07-12,Filetes de salmón,123.81499976664782,2523.3600038290024
2017-07-12,Melo  OR,670.4890005588531,958.8800022602081
2017-07-12,Aceite de oliva virgen extra 5 l,39.0,971.0999851226807
2017-07-12,Cerveza tercio,2407.0,1529.7299972772598
2017-07-12,Sepia,100.20000007748604,1401.9000010490417
2017-07-12,Bolsa naranjas 2Kg.,369.0,1300.309992313385
2017-07-12,Pack de plátanos,895.2759993597865,1615.3199958056211
2017-07-12,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),344.70500046014786,5167.219994544983
2017-07-12,Fresa premium 500gr,28.0,165.21999382972717
2017-07-12,Naranja en cajas,295.20499977469444,669.6300001740456
2017-07-12,Mandarina,0.0,0.0
2017-07-12,Jamón reserva,57.2850000821054,1260.1800063848495
2017-07-12,Tomate jugoso al peso,531.1620003283024,1339.169998921454
2017-07-12,Baguetes 2 unidades,3806.0,3472.2799426317215
2017-07-13,Aceite de oliva virgen extra 5 l,46.0,1145.3999824523926
2017-07-13,Tomate jugoso al peso,525.0820001643151,1326.4199983552098
2017-07-13,Sepia,102.60999992489815,1435.6299962997437
2017-07-13,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),322.4949998706579,4834.2399978637695
2017-07-13,Filetes de salmón,94.00499970465899,1915.729999780655
2017-07-13,Fresa premium 500gr,15.0,89.84999656677246
2017-07-13,Jamón reserva,55.08000000938773,1211.670005083084
2017-07-13,Cerveza tercio,2361.0,1497.7799960970879
2017-07-13,Melo  OR,655.1129984855652,934.2900003194809
2017-07-13,Baguetes 2 unidades,3690.0,3368.039945244789
2017-07-13,Naranja en cajas,338.50100065767765,769.6799989938736
2017-07-13,Bolsa naranjas 2Kg.,392.0,1380.4799935817719
2017-07-13,Pack de plátanos,935.0949994549155,1685.9799969047308
2017-07-14,Tomate jugoso al peso,750.2210003584623,1891.8699987456203
2017-07-14,Fresa premium 500gr,57.0,341.42998695373535
2017-07-14,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),395.4649999588728,5928.059993505478
2017-07-14,Sepia,171.57499948889017,2571.150002717972
2017-07-14,Naranja en cajas,399.07299937307835,908.5200011134148
2017-07-14,Cerveza tercio,3293.0,2090.639996290207
2017-07-14,Jamón reserva,74.18499993160367,1630.5600103139877
2017-07-14,Pack de plátanos,1095.0220000818372,1978.1199998557568
2017-07-14,Filetes de salmón,132.7900000140071,2706.2400007247925
2017-07-14,Bolsa naranjas 2Kg.,493.0,1739.0699887275696
2017-07-14,Melo  OR,774.1349998116493,1101.7699973583221
2017-07-14,Aceite de oliva virgen extra 5 l,55.0,1369.4999809265137
2017-07-14,Baguetes 2 unidades,3734.0,3408.5999500751495
2017-07-15,Fresa premium 500gr,50.00999999046326,299.5599889755249
2017-07-15,Naranja en cajas,360.7699990719557,818.7800025045872
2017-07-15,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),382.9300000667572,5327.199989795685
2017-07-15,Sepia,162.50999973155558,2400.3500012755394
2017-07-15,Jamón reserva,73.81000024825335,1623.7500044107437
2017-07-15,Aceite de oliva virgen extra 5 l,69.0,1718.0999736785889
2017-07-15,Pack de plátanos,1157.3920010151342,2088.2499967161566
2017-07-15,Baguetes 2 unidades,3833.0,3497.2199499607086
2017-07-15,Filetes de salmón,107.78499985486269,2113.2800022363663
2017-07-15,Cerveza tercio,3795.0,2408.3099920749664
2017-07-15,Melo  OR,893.1239995956421,1278.6899994015694
2017-07-15,Bolsa naranjas 2Kg.,484.0,1703.6599917411804
2017-07-15,Tomate jugoso al peso,804.0819985959679,2025.6599998436868
2017-07-16,Naranja en cajas,14.514999896287918,33.11000019311905
2017-07-16,Aceite de oliva virgen extra 5 l,2.0,49.79999923706055
2017-07-16,Pack de plátanos,38.43000000715256,70.82999992370605
2017-07-16,Baguetes 2 unidades,672.0,616.5599926710129
2017-07-16,Jamón reserva,1.2750000171363354,28.040000557899475
2017-07-16,Cerveza tercio,385.0,246.3300006389618
2017-07-16,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),0.5950000286102295,6.690000057220459
2017-07-16,Tomate jugoso al peso,26.60000004246831,68.33999946713448
2017-07-16,Melo  OR,19.96499991416931,28.850000143051147
2017-07-16,Bolsa naranjas 2Kg.,12.0,42.97999906539917
2017-07-16,Fresa premium 500gr,4.0,23.959999084472656
2017-07-17,Melo  OR,817.3320004940033,1166.529999256134
2017-07-17,Naranja en cajas,354.2469997406006,803.8700029850006
2017-07-17,Pack de plátanos,1231.5539992451668,2224.7499976605177
2017-07-17,Jamón reserva,59.30500008165836,1304.6899998188019
2017-07-17,Bolsa naranjas 2Kg.,436.0,1537.9399900436401
2017-07-17,Baguetes 2 unidades,4162.0,3798.7599395513535
2017-07-17,Fresa premium 500gr,26.0,155.73999404907227
2017-07-17,Aceite de oliva virgen extra 5 l,39.0,971.0999851226807
2017-07-17,Cerveza tercio,2664.0,1696.2299982905388
2017-07-17,Tomate jugoso al peso,630.2890002578497,1591.0599988549948
2017-07-18,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),420.43499994277954,6302.390006303787
2017-07-18,Pack de plátanos,1585.8419999424368,2222.849999917671
2017-07-18,Tomate jugoso al peso,527.7319992892444,1330.5200011357665
2017-07-18,Sepia,117.95499959588051,1768.1900054216385
2017-07-18,Filetes de salmón,96.77499982714653,2548.809999227524
2017-07-18,Bolsa naranjas 2Kg.,398.0,1402.7199928760529
2017-07-18,Fresa premium 500gr,31.0,155.6899929046631
2017-07-18,Melo  OR,645.4310014247894,929.8900040388107
2017-07-18,Aceite de oliva virgen extra 5 l,59.0,1469.0999755859375
2017-07-18,Jamón reserva,47.63500002026558,1047.9400042295456
2017-07-18,Baguetes 2 unidades,3992.0,3646.239941239357
2017-07-18,Cerveza tercio,2289.0,1454.909997165203
2017-07-18,Naranja en cajas,306.565999597311,697.1700017750263
2017-07-19,Sepia,103.3050000295043,1548.630004644394
2017-07-19,Naranja en cajas,307.9339995132759,701.2299990747124
2017-07-19,Bolsa naranjas 2Kg.,370.0,1305.3999915122986
2017-07-19,Filetes de salmón,81.94500015676022,2157.57999253273
2017-07-19,Pack de plátanos,1419.2109989896417,1973.1199993342161
2017-07-19,Baguetes 2 unidades,3885.0,3549.2199444770813
2017-07-19,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),331.84500003326684,4974.400002785027
2017-07-19,Aceite de oliva virgen extra 5 l,48.0,1220.0999813079834
2017-07-19,Tomate jugoso al peso,508.3810003772378,1284.599999513477
2017-07-19,Cerveza tercio,2605.0,1655.6099957823753
2017-07-19,Mandarina,-0.8199999928474426,-1.600000023841858
2017-07-19,Melo  OR,586.2169997692108,843.509999871254
2017-07-19,Fresa premium 500gr,20.0,99.79999542236328
2017-07-19,Jamón reserva,50.19999999180436,1104.3100020885468
2017-07-20,Filetes de salmón,73.06999968737364,1923.959998369217
2017-07-20,Aceite de oliva virgen extra 5 l,53.0,1319.6999778747559
2017-07-20,Tomate jugoso al peso,475.75299872644246,1201.019999012351
2017-07-20,Pack de plátanos,1285.630999254994,1786.969998916611
2017-07-20,Naranja en cajas,259.1259993761778,588.1700024604797
2017-07-20,Bolsa naranjas 2Kg.,377.0,1328.6299922466278
2017-07-20,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),315.0049993097782,4517.819991111755
2017-07-20,Baguetes 2 unidades,3699.0,3375.1999443769455
2017-07-20,Melo  OR,573.7020004312508,821.899999031797
2017-07-20,Sepia,81.57999979704618,1222.8800004720688
2017-07-20,Fresa premium 500gr,31.0,154.6899929046631
2017-07-20,Cerveza tercio,2387.0,1520.9099971055984
2017-07-20,Jamón reserva,47.565000001341105,1046.3900044560432
2017-07-21,Sepia,131.81500028073788,1975.9300023317337
2017-07-21,Naranja en cajas,353.1170005053282,802.1100011765957
2017-07-21,Tomate jugoso al peso,683.5569993201643,1723.7899998053908
2017-07-21,Fresa premium 500gr,39.0,194.60999298095703
2017-07-21,Pack de plátanos,1507.677000512369,2095.5699968580157
2017-07-21,Baguetes 2 unidades,3632.0,3312.8199486732483
2017-07-21,Bolsa naranjas 2Kg.,465.0,1641.3499913215637
2017-07-21,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),412.57499988377094,5979.980000734329
2017-07-21,Mandarina,0.0,0.0
2017-07-21,Aceite de oliva virgen extra 5 l,64.0,1593.5999755859375
2017-07-21,Filetes de salmón,84.28500010073185,2219.2200026512146
2017-07-21,Cerveza tercio,3057.0,1943.0099962949753
2017-07-21,Jamón reserva,80.10999995842576,1767.0600064992905
2017-07-21,Melo  OR,751.8400028010365,1003.8099982738495
2017-07-22,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),473.53500022925436,6516.789998322725
2017-07-22,Fresa premium 500gr,35.0,145.41999697685242
2017-07-22,Filetes de salmón,92.73999990522861,2143.3999984264374
2017-07-22,Aceite de oliva virgen extra 5 l,84.0,2091.5999660491943
2017-07-22,Baguetes 2 unidades,3948.0,3605.519950032234
2017-07-22,Sepia,149.69499976933002,2223.119999051094
2017-07-22,Cerveza tercio,4009.0,2546.8799934387207
2017-07-22,Bolsa naranjas 2Kg.,478.0,1682.619992017746
2017-07-22,Naranja en cajas,386.3169995993376,1051.7199989557266
2017-07-22,Jamón reserva,74.09500001743436,1630.0000077486038
2017-07-22,Tomate jugoso al peso,681.6929995156825,1717.3999987319112
2017-07-22,Melo  OR,933.8280007839203,1249.2000004053116
2017-07-22,Pack de plátanos,1443.7540014348924,2006.9299995712936
2017-07-23,Melo  OR,14.03499972820282,18.84999978542328
2017-07-23,Bolsa naranjas 2Kg.,20.0,71.5999984741211
2017-07-23,Fresa premium 500gr,2.0,7.379999876022339
2017-07-23,Cerveza tercio,448.0,287.3999997973442
2017-07-23,Naranja en cajas,21.769999980926514,59.52000021934509
2017-07-23,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),3.3000000715255737,37.11000108718872
2017-07-23,Baguetes 2 unidades,744.0,682.3999915122986
2017-07-23,Jamón reserva,0.8249999955296516,18.15000009536743
2017-07-23,Aceite de oliva virgen extra 5 l,2.0,49.79999923706055
2017-07-23,Sepia,0.17499999701976776,2.619999885559082
2017-07-23,Filetes de salmón,0.8499999940395355,16.789999961853027
2017-07-23,Tomate jugoso al peso,28.820000033825636,75.09999996423721
2017-07-23,Pack de plátanos,60.46000015735626,84.03999987244606
2017-07-24,Baguetes 2 unidades,4381.0,4005.0599397420883
2017-07-24,Tomate jugoso al peso,554.8179998416454,1400.130000744015
2017-07-24,Jamón reserva,53.15999987721443,1169.4900072813034
2017-07-24,Cerveza tercio,2762.0,1763.6099979877472
2017-07-24,Bolsa naranjas 2Kg.,445.0,1570.849988937378
2017-07-24,Aceite de oliva virgen extra 5 l,45.0,1120.4999828338623
2017-07-24,Naranja en cajas,345.64399951696396,954.0600000023842
2017-07-24,Fresa premium 500gr,23.0,87.16999888420105
2017-07-24,Mandarina,0.0,0.0
2017-07-24,Pack de plátanos,1537.0640006335452,2137.7499967310578
2017-07-24,Melo  OR,659.3440018892288,881.9399998188019
2017-07-25,Mandarina,-0.3059999942779541,-0.6000000238418579
2017-07-25,Melo  OR,698.3380001187325,860.0999990701675
2017-07-25,Fresa premium 500gr,34.0,124.05999898910522
2017-07-25,Aceite de oliva virgen extra 5 l,92.0,2222.549964904785
2017-07-25,Naranja en cajas,335.19200003147125,929.4800019264221
2017-07-25,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),429.4749995172024,6437.830008983612
2017-07-25,Sepia,75.08999964594841,1125.5900039672852
2017-07-25,Cerveza tercio,2852.0,1568.5999923348427
2017-07-25,Pack de plátanos,942.2489995863289,1690.0399994663894
2017-07-25,Bolsa naranjas 2Kg.,411.0,1449.1899905204773
2017-07-25,Filetes de salmón,95.63999985158443,2518.2399973869324
2017-07-25,Tomate jugoso al peso,830.525999892503,1501.92999907583
2017-07-25,Jamón reserva,90.27999979630113,1707.1999989151955
2017-07-25,Baguetes 2 unidades,4254.0,3884.119936943054
2017-07-26,Bolsa naranjas 2Kg.,308.0,1086.0199935436249
2017-07-26,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),317.9299999177456,4765.730001449585
2017-07-26,Aceite de oliva virgen extra 5 l,74.0,1787.0999717712402
2017-07-26,Melo  OR,548.6970019340515,681.5299979448318
2017-07-26,Cerveza tercio,2624.0,1443.2799931764603
2017-07-26,Fresa premium 500gr,19.0,69.60999941825867
2017-07-26,Filetes de salmón,72.17499992251396,1900.3699955940247
2017-07-26,Naranja en cajas,359.01400023233145,1006.9499909784645
2017-07-26,Tomate jugoso al peso,682.1709992997348,1221.5499988794327
2017-07-26,Jamón reserva,78.5449999794364,1483.589994609356
2017-07-26,Mandarina,0.0,0.0
2017-07-26,Pack de plátanos,863.7419980764389,1556.5300004780293
2017-07-26,Sepia,59.630000077188015,893.9000046253204
2017-07-26,Baguetes 2 unidades,3940.0,3596.719943523407
2017-07-27,Filetes de salmón,77.47000014036894,2039.7999939918518
2017-07-27,Naranja en cajas,328.2439996553585,912.8299974612892
2017-07-27,Tomate jugoso al peso,753.1559993475676,1348.5000003650784
2017-07-27,Melo  OR,691.9830014705658,845.2599983215332
2017-07-27,Baguetes 2 unidades,4000.0,3649.999941587448
2017-07-27,Fresa premium 500gr,24.0,87.35999894142151
2017-07-27,Aceite de oliva virgen extra 5 l,69.0,1666.3499736785889
2017-07-27,Jamón reserva,93.63999993354082,1768.7599885463715
2017-07-27,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),280.1950005888939,3919.8700008392334
2017-07-27,Mandarina,0.0,0.0
2017-07-27,Cerveza tercio,3084.0,1696.1999901533127
2017-07-27,Sepia,49.43499992787838,741.0699965953827
2017-07-27,Pack de plátanos,815.157999008894,1546.9699976742268
2017-07-27,Bolsa naranjas 2Kg.,364.0,1282.6599938869476
2017-07-28,Filetes de salmón,74.28499999642372,1955.9199893474579
2017-07-28,Tomate jugoso al peso,1023.4479997847229,1832.0100002735853
2017-07-28,Melo  OR,954.6260015964508,1175.4100008010864
2017-07-28,Cerveza tercio,3801.0,2090.549982905388
2017-07-28,Aceite de oliva virgen extra 5 l,104.0,2511.599956512451
2017-07-28,Fresa premium 500gr,48.0,176.31999731063843
2017-07-28,Jamón reserva,97.75999987497926,1846.700000166893
2017-07-28,Naranja en cajas,407.8010005056858,1134.2499969601631
2017-07-28,Pack de plátanos,1023.248000048101,1951.6799971014261
2017-07-28,Mandarina,0.0,0.0
2017-07-28,Baguetes 2 unidades,3954.0,3615.3999465703964
2017-07-28,Bolsa naranjas 2Kg.,454.0,1601.2599914073944
2017-07-28,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),427.8150003552437,5985.079996585846
2017-07-28,Sepia,87.32499999552965,1309.0699956417084
2017-07-29,Melo  OR,1198.7640007436275,1475.6499988138676
2017-07-29,Baguetes 2 unidades,4055.0,3703.979948282242
2017-07-29,Jamón reserva,78.24999993294477,1478.0499958395958
2017-07-29,Filetes de salmón,78.50500014424324,1945.879990696907
2017-07-29,Pack de plátanos,1048.8259995803237,1997.1500021219254
2017-07-29,Mandarina,0.0,0.0
2017-07-29,Naranja en cajas,400.23799979686737,1110.9800003767014
2017-07-29,Tomate jugoso al peso,1082.0079999491572,1936.829999320209
2017-07-29,Bolsa naranjas 2Kg.,472.0,1663.7799892425537
2017-07-29,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),431.43500077724457,5721.640002250671
2017-07-29,Fresa premium 500gr,46.0,172.1299970149994
2017-07-29,Aceite de oliva virgen extra 5 l,113.0,2728.949956893921
2017-07-29,Sepia,145.29999969899654,2141.1200026273727
2017-07-29,Cerveza tercio,5131.0,2822.049975693226
2017-07-30,Bolsa naranjas 2Kg.,17.0,60.829999923706055
2017-07-30,Filetes de salmón,0.5649999976158142,11.15999984741211
2017-07-30,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),5.264999985694885,55.24000120162964
2017-07-30,Melo  OR,27.68000042438507,34.190000772476196
2017-07-30,Tomate jugoso al peso,44.00499977171421,78.7899998575449
2017-07-30,Baguetes 2 unidades,796.0,732.9599943161011
2017-07-30,Aceite de oliva virgen extra 5 l,1.0,24.149999618530273
2017-07-30,Sepia,1.114999994635582,16.72000002861023
2017-07-30,Jamón reserva,0.5300000011920929,10.009999990463257
2017-07-30,Naranja en cajas,20.865000069141388,58.17000037431717
2017-07-30,Cerveza tercio,447.0,249.14999812841415
2017-07-30,Pack de plátanos,37.370000183582306,72.54999959468842
2017-07-31,Tomate jugoso al peso,943.2440001610667,1688.5099986828864
2017-07-31,Melo  OR,804.284999370575,989.419998884201
2017-07-31,Aceite de oliva virgen extra 5 l,97.0,2342.5499629974365
2017-07-31,Jamón reserva,40.72000001743436,769.219996869564
2017-07-31,Baguetes 2 unidades,4122.0,3764.679939389229
2017-07-31,Pack de plátanos,1025.97899992764,1954.339999416843
2017-07-31,Naranja en cajas,467.15600022673607,1295.6899965405464
2017-07-31,Cerveza tercio,3626.0,1994.2999857068062
2017-07-31,Fresa premium 500gr,22.0,79.37999892234802
2017-07-31,Bolsa naranjas 2Kg.,449.0,1584.9099900722504
2017-08-01,Filetes de salmón,99.25999987870455,2444.799999475479
2017-08-01,Sepia,115.59999984502792,1732.840000152588
2017-08-01,Fresa premium 500gr,13.0,47.2699990272522
2017-08-01,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),429.6249987129122,6438.8099929094315
2017-08-01,Jamón reserva,65.52499983459711,1237.730001181364
2017-08-01,Melo  OR,675.5749995708466,827.8199974298477
2017-08-01,Aceite de oliva virgen extra 5 l,73.0,1762.94997215271
2017-08-01,Cerveza tercio,2926.0,1609.2999888658524
2017-08-01,Bolsa naranjas 2Kg.,438.0,1543.7199943065643
2017-08-01,Tomate jugoso al peso,556.7120001995936,1390.3699995074421
2017-08-01,Pack de plátanos,896.5420008152723,1707.2299982607365
2017-08-01,Naranja en cajas,332.6000000089407,923.7800020575523
2017-08-01,Baguetes 2 unidades,4088.0,3730.3999391794205
2017-08-02,Sepia,96.29500014334917,1443.5000030994415
2017-08-02,Baguetes 2 unidades,3850.0,3523.2399463653564
2017-08-02,Pack de plátanos,840.2760007977486,1603.6199992001057
2017-08-02,Tomate jugoso al peso,521.0979984086007,1320.1299995221198
2017-08-02,Aceite de oliva virgen extra 5 l,84.0,2028.599967956543
2017-08-02,Filetes de salmón,91.3600001335144,2250.2099974155426
2017-08-02,Melo  OR,625.8550007343292,777.5999978780746
2017-08-02,MERLUZA PALANGRE 1 - 2 Kg (1 Caja 10Q.),356.09000082314014,5337.780005693436
2017-08-02,Cerveza tercio,3682.0,2025.6499827504158
2017-08-02,Naranja en cajas,302.6719996780157,841.449999332428
2017-08-02,Bolsa naranjas 2Kg.,402.0,1422.7699904441833
2017-08-02,Fresa premium 500gr,13.0,47.769999980926514
2017-08-02,Jamón reserva,84.240000044927,1591.3199996948242
2017-08-03,Mandarina,0.0,0.0
